Stock quote and option quote for SPY on 11/8/23 00:30:11

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
436.93,P,+1.24,436.49, ,436.54, ,"91 x 5,000","64,256,114",435.69,437.585,434.51

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,Beta
0,1.45%,80.32,1.583,Q,9/15/23,459.44,373.61,"856,432,000",1

Theo parameters
Theo date,Theo stock price,Theo volatility
11/6/23, 0.00$, 0.00%

7 NOV 23  (0)  100
,,Theo Price,Mark,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Theo Price,Mark,,
,,25.21,.015,.01,N,.02,W,15 NOV 23,469,31.69,Q,32.58,Q,<empty>,32.135,,
,,25.69,.015,.01,N,.02,W,15 NOV 23,470,32.69,Q,33.58,Q,<empty>,33.135,,
,,26.32,.015,.01,Q,.02,W,15 NOV 23,471,33.69,Q,34.58,Q,<empty>,34.135,,
,,26.78,.015,.01,N,.02,W,15 NOV 23,472,34.69,Q,35.58,Q,<empty>,35.135,,
,,27.24,.015,.01,N,.02,W,15 NOV 23,473,35.69,Q,36.58,Q,<empty>,36.135,,
,,27.70,.015,.01,Q,.02,N,15 NOV 23,474,36.69,Q,37.58,Q,<empty>,37.135,,
,,24.52,.005,0,M,.01,B,15 NOV 23,475,37.69,Q,38.58,Q,<empty>,38.135,,
,,24.92,.005,0,J,.01,B,15 NOV 23,476,38.69,Q,39.58,Q,<empty>,39.135,,
,,25.32,.005,0,J,.01,N,15 NOV 23,477,39.69,Q,40.58,Q,<empty>,40.135,,
,,25.72,.005,0,J,.01,N,15 NOV 23,478,40.69,Q,41.58,Q,<empty>,41.135,,
,,26.12,.005,0,Q,.01,N,15 NOV 23,479,41.69,Q,42.58,Q,<empty>,42.135,,
,,26.52,.005,0,Q,.01,N,15 NOV 23,480,42.69,Q,43.58,Q,<empty>,43.135,,
,,26.92,.005,0,Q,.01,N,15 NOV 23,481,43.69,Q,44.58,Q,<empty>,44.135,,
,,27.31,.005,0,Q,.01,N,15 NOV 23,482,44.69,Q,45.58,Q,<empty>,45.135,,
,,27.71,.005,0,Q,.01,W,15 NOV 23,483,45.69,Q,46.58,Q,<empty>,46.135,,
,,28.10,.005,0,Q,.01,W,15 NOV 23,484,46.69,Q,47.58,Q,<empty>,47.135,,
,,28.50,.005,0,Q,.01,N,15 NOV 23,485,47.69,Q,48.58,Q,<empty>,48.135,,
,,28.89,.005,0,Q,.01,W,15 NOV 23,486,48.69,Q,49.58,Q,<empty>,49.135,,
,,29.28,.005,0,Q,.01,W,15 NOV 23,487,49.69,Q,50.58,Q,<empty>,50.135,,
,,29.67,.005,0,Q,.01,W,15 NOV 23,488,50.69,Q,51.58,Q,<empty>,51.135,,
,,30.06,.005,0,Q,.01,W,15 NOV 23,489,51.69,Q,52.58,Q,<empty>,52.135,,
,,30.46,.005,0,Q,.01,W,15 NOV 23,490,52.69,Q,53.58,Q,<empty>,53.135,,
,,30.84,.005,0,Q,.01,W,15 NOV 23,491,53.69,Q,54.58,Q,<empty>,54.135,,
,,31.23,.005,0,Q,.01,W,15 NOV 23,492,54.69,Q,55.58,Q,<empty>,55.135,,
,,31.62,.005,0,Q,.01,W,15 NOV 23,493,55.69,Q,56.58,Q,<empty>,56.135,,
,,32.00,.005,0,Q,.01,N,15 NOV 23,494,56.69,Q,57.58,Q,<empty>,57.135,,
,,32.38,.005,0,Q,.01,N,15 NOV 23,495,57.69,Q,58.58,Q,<empty>,58.135,,
,,32.77,.005,0,Q,.01,N,15 NOV 23,496,58.69,Q,59.58,Q,<empty>,59.135,,
,,33.16,.005,0,Q,.01,N,15 NOV 23,497,59.69,Q,60.58,Q,<empty>,60.135,,
,,33.54,.005,0,Q,.01,N,15 NOV 23,498,60.69,Q,61.58,Q,<empty>,61.135,,
,,33.92,.005,0,Q,.01,N,15 NOV 23,499,61.68,Q,62.58,Q,<empty>,62.130,,
,,34.31,.005,0,Q,.01,W,15 NOV 23,500,62.69,Q,63.58,Q,<empty>,63.135,,

16 NOV 23  (9)  100
,,Theo Price,Mark,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Theo Price,Mark,,
,,172.50,87.480,87.03,Q,87.93,Q,16 NOV 23,350,.03,N,.04,X,40.88,.035,,
,,156.94,77.510,77.06,Q,77.96,Q,16 NOV 23,360,.04,W,.05,W,38.30,.045,,
,,152.09,74.515,74.06,Q,74.97,Q,16 NOV 23,363,.04,W,.05,N,36.94,.045,,
,,150.43,73.515,73.07,Q,73.96,Q,16 NOV 23,364,.04,W,.05,N,36.49,.045,,
,,148.89,72.520,72.07,Q,72.97,Q,16 NOV 23,365,.04,W,.05,T,36.04,.045,,
,,147.21,71.520,71.07,Q,71.97,Q,16 NOV 23,366,.05,Q,.06,I,36.97,.055,,
,,145.79,70.530,70.08,Q,70.98,Q,16 NOV 23,367,.04,I,.05,X,35.13,.045,,
,,144.11,69.530,69.08,Q,69.98,Q,16 NOV 23,368,.05,W,.06,W,36.02,.055,,
,,142.43,68.530,68.08,Q,68.98,Q,16 NOV 23,369,.05,W,.06,W,35.55,.055,,
,,140.74,67.530,67.08,Q,67.98,Q,16 NOV 23,370,.05,W,.06,W,35.07,.055,,
,,139.29,66.540,66.09,Q,66.99,Q,16 NOV 23,371,.05,W,.06,N,34.60,.055,,
,,137.60,65.540,65.09,Q,65.99,Q,16 NOV 23,372,.05,W,.06,N,34.12,.055,,
,,135.90,64.540,64.09,Q,64.99,Q,16 NOV 23,373,.05,I,.06,T,33.64,.055,,
,,134.32,63.545,63.10,Q,63.99,Q,16 NOV 23,374,.05,W,.06,T,33.16,.055,,
,,132.73,62.550,62.10,Q,63.00,Q,16 NOV 23,375,.06,N,.07,W,33.78,.065,,
,,131.02,61.550,61.10,Q,62.00,Q,16 NOV 23,376,.06,N,.07,W,33.29,.065,,
,,129.31,60.550,60.10,Q,61.00,Q,16 NOV 23,377,.06,W,.07,W,32.74,.065,,
,,127.71,59.555,59.11,Q,60.00,Q,16 NOV 23,378,.06,W,.07,W,32.29,.065,,
,,126.10,58.560,58.11,Q,59.01,Q,16 NOV 23,379,.06,W,.07,N,31.78,.065,,
,,124.38,57.560,57.11,Q,58.01,Q,16 NOV 23,380,.06,W,.07,N,31.27,.065,,
,,122.76,56.565,56.12,Q,57.01,Q,16 NOV 23,381,.06,I,.07,T,30.77,.065,,
,,121.14,55.570,55.12,Q,56.02,Q,16 NOV 23,382,.07,N,.08,W,31.18,.075,,
,,119.40,54.570,54.12,Q,55.02,Q,16 NOV 23,383,.07,N,.08,W,30.66,.075,,
,,117.77,53.575,53.13,Q,54.02,Q,16 NOV 23,384,.07,W,.08,W,30.10,.075,,
,,116.13,52.580,52.13,Q,53.03,Q,16 NOV 23,385,.07,W,.08,N,29.61,.075,,
,,114.38,51.580,51.13,Q,52.03,Q,16 NOV 23,386,.07,W,.08,T,29.08,.075,,
,,112.73,50.585,50.14,Q,51.03,Q,16 NOV 23,387,.07,N,.08,T,28.55,.075,,
,,111.08,49.590,49.14,Q,50.04,Q,16 NOV 23,388,.08,N,.09,W,28.80,.085,,
,,109.41,48.595,48.15,Q,49.04,Q,16 NOV 23,389,.08,W,.09,W,28.26,.085,,
,,107.74,47.600,47.15,Q,48.05,Q,16 NOV 23,390,.08,W,.09,N,27.71,.085,,
,,105.97,46.600,46.15,Q,47.05,Q,16 NOV 23,391,.08,W,.09,T,27.16,.085,,
,,104.29,45.605,45.16,Q,46.05,Q,16 NOV 23,392,.09,N,.10,W,27.29,.095,,
,,102.60,44.610,44.16,Q,45.06,Q,16 NOV 23,393,.09,N,.10,W,26.73,.095,,
,,100.91,43.615,43.17,Q,44.06,Q,16 NOV 23,394,.09,W,.10,N,26.17,.095,,
,,99.11,42.615,42.17,Q,43.06,Q,16 NOV 23,395,.09,W,.10,N,25.57,.095,,
,,97.50,41.625,41.18,Q,42.07,Q,16 NOV 23,396,.10,N,.11,W,25.60,.105,,
,,95.79,40.630,40.18,Q,41.08,Q,16 NOV 23,397,.10,N,.11,W,25.04,.105,,
,,94.06,39.635,39.19,Q,40.08,Q,16 NOV 23,398,.10,W,.11,N,24.46,.105,,
,,92.25,38.635,38.19,Q,39.08,Q,16 NOV 23,399,.10,I,.11,T,23.87,.105,,
,,90.60,37.645,37.20,Q,38.09,Q,16 NOV 23,400,.11,N,.12,N,23.81,.115,,
,,88.85,36.650,36.20,Q,37.10,Q,16 NOV 23,401,.11,W,.12,N,23.20,.115,,
,,87.10,35.655,35.21,Q,36.10,Q,16 NOV 23,402,.12,T,.13,W,23.08,.125,,
,,85.42,34.665,34.22,Q,35.11,Q,16 NOV 23,403,.12,N,.13,W,22.46,.125,,
,,83.57,33.665,33.22,Q,34.11,Q,16 NOV 23,404,.12,I,.13,N,21.84,.125,,
,,81.87,32.675,32.23,Q,33.12,Q,16 NOV 23,405,.13,N,.14,W,21.65,.135,,
,,80.16,31.685,31.24,Q,32.13,Q,16 NOV 23,406,.13,W,.14,N,21.02,.135,,
,,78.29,30.685,30.24,Q,31.13,Q,16 NOV 23,407,.14,I,.15,W,20.78,.145,,
,,76.09,29.665,29.60,I,29.73,I,16 NOV 23,408,.14,W,.15,N,20.13,.145,,
,,74.29,28.670,28.60,I,28.74,I,16 NOV 23,409,.15,N,.16,N,19.84,.155,,
,,72.54,27.680,27.61,I,27.75,I,16 NOV 23,410,.16,N,.17,N,19.51,.165,,
,,70.78,26.690,26.62,I,26.76,I,16 NOV 23,411,.17,Z,.18,W,19.15,.175,,
,,69.01,25.700,25.63,I,25.77,I,16 NOV 23,412,.17,I,.18,N,18.47,.175,,
,,67.29,24.715,24.65,I,24.78,I,16 NOV 23,413,.19,Z,.20,W,18.35,.195,,
,,65.56,23.730,23.66,I,23.80,I,16 NOV 23,414,.20,Z,.21,W,17.91,.205,,
,,63.81,22.745,22.68,I,22.81,I,16 NOV 23,415,.21,Q,.22,N,17.45,.215,,
,,62.03,21.760,21.69,I,21.83,I,16 NOV 23,416,.23,Z,.24,W,17.19,.235,,
,,60.37,20.785,20.72,I,20.85,I,16 NOV 23,417,.25,Z,.26,W,16.88,.255,,
,,58.61,19.805,19.74,I,19.87,I,16 NOV 23,418,.27,Z,.28,I,16.52,.275,,
,,56.94,18.835,18.77,I,18.90,I,16 NOV 23,419,.29,N,.30,Z,16.12,.295,,
,,55.25,17.865,17.80,I,17.93,I,16 NOV 23,420,.32,I,.33,Z,15.85,.325,,
,,53.57,16.900,16.84,I,16.96,I,16 NOV 23,421,.36,N,.37,I,15.68,.365,,
,,51.96,15.945,15.88,I,16.01,I,16 NOV 23,422,.40,N,.41,I,15.42,.405,,
,,50.40,15.000,14.94,I,15.06,I,16 NOV 23,423,.45,N,.46,I,15.23,.455,,
,,48.78,14.055,14.00,I,14.11,I,16 NOV 23,424,.51,N,.52,Z,15.07,.515,,
,,47.25,13.125,13.07,Z,13.18,Z,16 NOV 23,425,.58,I,.59,Z,14.92,.585,,
,,45.73,12.205,12.14,Z,12.27,Z,16 NOV 23,426,.66,I,.67,T,14.76,.665,,
,,44.25,11.300,11.24,Z,11.36,Z,16 NOV 23,427,.76,I,.77,Z,14.68,.765,,
,,42.85,10.415,10.36,Z,10.47,Z,16 NOV 23,428,.87,I,.89,T,14.60,.880,,
,,41.53,9.555,9.50,Z,9.61,Z,16 NOV 23,429,1.01,I,1.03,I,14.58,1.020,,
,,40.27,8.720,8.68,T,8.76,Z,16 NOV 23,430,1.17,W,1.18,N,14.51,1.175,,
,,38.97,7.900,7.86,Z,7.94,Z,16 NOV 23,431,1.35,I,1.37,I,14.49,1.360,,
,,37.73,7.110,7.08,Z,7.14,Z,16 NOV 23,432,1.56,E,1.58,Z,14.45,1.570,,
,,36.48,6.345,6.31,Z,6.38,Z,16 NOV 23,433,1.81,W,1.83,I,14.47,1.820,,
,,35.33,5.625,5.60,Z,5.65,Z,16 NOV 23,434,2.09,W,2.10,N,14.43,2.095,,
,,34.17,4.935,4.92,I,4.95,N,16 NOV 23,435,2.41,P,2.43,Z,14.46,2.420,,
,,33.06,4.290,4.28,I,4.30,N,16 NOV 23,436,2.78,N,2.79,P,14.48,2.785,,
,,32.05,3.700,3.69,Z,3.71,N,16 NOV 23,437,3.19,N,3.21,Z,14.52,3.200,,
,,31.05,3.155,3.15,P,3.16,N,16 NOV 23,438,3.65,N,3.67,P,14.52,3.660,,
,,30.06,2.655,2.65,P,2.66,N,16 NOV 23,439,4.17,Z,4.19,Z,14.57,4.180,,
,,29.12,2.210,2.20,B,2.22,N,16 NOV 23,440,4.73,N,4.75,P,14.51,4.740,,
,,28.25,1.820,1.81,B,1.83,T,16 NOV 23,441,5.35,P,5.40,B,14.55,5.375,,
,,27.37,1.475,1.47,I,1.48,N,16 NOV 23,442,6.01,Z,6.09,Z,14.43,6.050,,
,,26.57,1.185,1.18,P,1.19,Z,16 NOV 23,443,6.73,Z,6.83,Z,14.18,6.780,,
,,25.77,.935,.93,I,.94,T,16 NOV 23,444,7.51,Z,7.60,I,13.43,7.555,,
,,25.07,.735,.73,Z,.74,W,16 NOV 23,445,8.33,Z,8.44,I,<empty>,8.385,,
,,24.33,.565,.56,W,.57,Z,16 NOV 23,446,9.21,Z,9.34,Z,<empty>,9.275,,
,,23.72,.435,.43,Q,.44,I,16 NOV 23,447,10.12,Z,10.25,Z,<empty>,10.185,,
,,23.18,.335,.33,Q,.34,I,16 NOV 23,448,10.70,Q,11.58,Q,<empty>,11.140,,
,,22.66,.255,.25,N,.26,I,16 NOV 23,449,11.70,Q,12.58,Q,<empty>,12.140,,
,,21.99,.185,.18,I,.19,Z,16 NOV 23,450,12.98,Z,13.58,Q,<empty>,13.280,,
,,21.69,.145,.14,N,.15,N,16 NOV 23,451,13.69,Q,14.58,Q,<empty>,14.135,,
,,21.15,.105,.10,I,.11,D,16 NOV 23,452,14.70,Q,15.58,Q,<empty>,15.140,,
,,21.03,.085,.08,N,.09,N,16 NOV 23,453,15.78,Q,16.42,Q,<empty>,16.100,,
,,20.72,.065,.06,N,.07,N,16 NOV 23,454,16.78,C,17.42,C,<empty>,17.100,,
,,20.75,.055,.05,N,.06,I,16 NOV 23,455,17.78,Q,18.58,Q,<empty>,18.180,,
,,20.66,.045,.04,N,.05,I,16 NOV 23,456,18.78,Q,19.41,Q,<empty>,19.095,,
,,20.43,.035,.03,N,.04,W,16 NOV 23,457,19.69,Q,20.58,Q,<empty>,20.135,,
,,20.93,.035,.03,Q,.04,I,16 NOV 23,458,20.69,Q,21.58,Q,<empty>,21.135,,
,,20.42,.025,.02,Q,.03,N,16 NOV 23,459,21.69,Q,22.58,Q,<empty>,22.135,,
,,20.89,.025,.02,N,.03,W,16 NOV 23,460,22.69,Q,23.58,Q,<empty>,23.135,,
,,21.36,.025,.02,N,.03,W,16 NOV 23,461,23.69,Q,24.58,Q,<empty>,24.135,,
,,21.83,.025,.02,N,.03,I,16 NOV 23,462,24.69,Q,25.58,Q,<empty>,25.135,,
,,22.38,.025,.02,N,.03,I,16 NOV 23,463,25.69,Q,26.58,Q,<empty>,26.135,,
,,22.85,.025,.02,N,.03,N,16 NOV 23,464,26.69,Q,27.58,Q,<empty>,27.135,,
,,21.63,.015,.01,N,.02,W,16 NOV 23,465,27.69,Q,28.58,Q,<empty>,28.135,,
,,22.06,.015,.01,N,.02,W,16 NOV 23,466,28.69,Q,29.58,Q,<empty>,29.135,,
,,22.50,.015,.01,N,.02,W,16 NOV 23,467,29.69,Q,30.58,Q,<empty>,30.135,,
,,22.93,.015,.01,N,.02,W,16 NOV 23,468,30.69,Q,31.58,Q,<empty>,31.135,,
,,23.36,.015,.01,Q,.02,W,16 NOV 23,469,31.69,Q,32.58,Q,<empty>,32.135,,
,,23.79,.015,.01,N,.02,W,16 NOV 23,470,32.69,Q,33.58,Q,<empty>,33.135,,
,,24.37,.015,.01,N,.02,W,16 NOV 23,471,33.69,Q,34.58,Q,<empty>,34.135,,
,,24.78,.015,.01,N,.02,W,16 NOV 23,472,34.69,Q,35.58,Q,<empty>,35.135,,
,,25.19,.015,.01,Q,.02,W,16 NOV 23,473,35.69,Q,36.58,Q,<empty>,36.135,,
,,25.60,.015,.01,Q,.02,W,16 NOV 23,474,36.69,Q,37.58,Q,<empty>,37.135,,
,,26.00,.015,.01,N,.02,W,16 NOV 23,475,37.69,Q,38.58,Q,<empty>,38.135,,
,,26.40,.015,.01,N,.02,W,16 NOV 23,476,38.69,Q,39.58,Q,<empty>,39.135,,
,,26.81,.015,.01,N,.02,N,16 NOV 23,477,39.69,Q,40.58,Q,<empty>,40.135,,
,,27.22,.015,.01,Q,.02,N,16 NOV 23,478,40.69,Q,41.58,Q,<empty>,41.135,,
,,27.63,.015,.01,N,.02,N,16 NOV 23,479,41.69,Q,42.58,Q,<empty>,42.135,,
,,24.39,.005,0,A,.01,B,16 NOV 23,480,42.69,Q,43.58,Q,<empty>,43.135,,
,,24.74,.005,0,A,.01,B,16 NOV 23,481,43.69,Q,44.58,Q,<empty>,44.135,,
,,25.10,.005,0,J,.01,N,16 NOV 23,482,44.69,Q,45.58,Q,<empty>,45.135,,
,,25.45,.005,0,Q,.01,N,16 NOV 23,483,45.69,Q,46.58,Q,<empty>,46.135,,
,,25.81,.005,0,Q,.01,N,16 NOV 23,484,46.69,Q,47.58,Q,<empty>,47.135,,
,,26.16,.005,0,Q,.01,N,16 NOV 23,485,47.69,Q,48.58,Q,<empty>,48.135,,
,,26.51,.005,0,Q,.01,N,16 NOV 23,486,48.69,Q,49.58,Q,<empty>,49.135,,
,,26.86,.005,0,Q,.01,N,16 NOV 23,487,49.69,Q,50.58,Q,<empty>,50.135,,
,,27.21,.005,0,Q,.01,N,16 NOV 23,488,50.69,Q,51.58,Q,<empty>,51.135,,
,,27.56,.005,0,Q,.01,N,16 NOV 23,489,51.69,Q,52.58,Q,<empty>,52.135,,
,,27.91,.005,0,Q,.01,N,16 NOV 23,490,52.69,Q,53.58,Q,<empty>,53.135,,
,,28.26,.005,0,Q,.01,N,16 NOV 23,491,53.69,Q,54.58,Q,<empty>,54.135,,
,,28.60,.005,0,Q,.01,N,16 NOV 23,492,54.69,Q,55.58,Q,<empty>,55.135,,
,,28.94,.005,0,Q,.01,N,16 NOV 23,493,55.69,Q,56.58,Q,<empty>,56.135,,
,,29.29,.005,0,Q,.01,W,16 NOV 23,494,56.69,Q,57.58,Q,<empty>,57.135,,
,,29.64,.005,0,Q,.01,W,16 NOV 23,495,57.69,Q,58.58,Q,<empty>,58.135,,
,,29.98,.005,0,Q,.01,W,16 NOV 23,496,58.69,Q,59.58,Q,<empty>,59.135,,
,,30.33,.005,0,Q,.01,W,16 NOV 23,497,59.68,Q,60.58,Q,<empty>,60.130,,
,,30.67,.005,0,Q,.01,W,16 NOV 23,498,60.68,Q,61.58,Q,<empty>,61.130,,
,,31.02,.005,0,Q,.01,W,16 NOV 23,499,61.68,Q,62.58,Q,<empty>,62.130,,
,,31.36,.005,0,Q,.01,N,16 NOV 23,500,62.68,Q,63.58,Q,<empty>,63.130,,

17 NOV 23  (10)  100
,,Theo Price,Mark,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Theo Price,Mark,,
,,347.27,227.220,226.75,B,227.69,X,17 NOV 23,210,0,Q,.01,W,59.65,.005,,
,,342.25,222.230,221.76,B,222.70,X,17 NOV 23,215,0,Q,.01,W,58.92,.005,,
,,337.10,217.240,216.77,B,217.71,X,17 NOV 23,220,0,Q,.01,W,58.15,.005,,
,,331.81,212.250,211.78,B,212.72,X,17 NOV 23,225,0,H,.01,W,57.34,.005,,
,,326.41,207.260,206.79,B,207.73,X,17 NOV 23,230,0,Q,.01,W,56.49,.005,,
,,320.86,202.270,201.80,B,202.74,X,17 NOV 23,235,0,Q,.01,W,55.59,.005,,
,,315.19,197.280,196.81,B,197.75,X,17 NOV 23,240,0,H,.01,W,54.66,.005,,
,,309.41,192.290,191.82,B,192.76,X,17 NOV 23,245,0,Q,.01,W,53.69,.005,,
,,303.52,187.300,186.83,B,187.77,X,17 NOV 23,250,0,Q,.01,W,52.68,.005,,
,,297.34,182.305,181.84,B,182.77,X,17 NOV 23,255,0,Q,.01,W,51.64,.005,,
,,291.41,177.320,176.86,B,177.78,X,17 NOV 23,260,0,Q,.01,W,50.57,.005,,
,,285.21,172.330,171.87,B,172.79,X,17 NOV 23,265,0,Q,.01,N,49.47,.005,,
,,278.89,167.340,166.88,B,167.80,X,17 NOV 23,270,0,Q,.01,N,48.34,.005,,
,,272.50,162.350,161.89,B,162.81,X,17 NOV 23,275,0,Q,.01,N,47.18,.005,,
,,266.01,157.360,156.90,B,157.82,X,17 NOV 23,280,0,M,.01,W,45.99,.005,,
,,259.45,152.370,151.91,Q,152.83,Q,17 NOV 23,285,.01,Q,.02,W,52.34,.015,,
,,252.78,147.380,146.92,Q,147.84,Q,17 NOV 23,290,.01,W,.02,W,51.01,.015,,
,,246.02,142.390,141.93,Q,142.85,Q,17 NOV 23,295,.01,W,.02,W,49.71,.015,,
,,239.37,137.405,136.95,Q,137.86,Q,17 NOV 23,300,.01,W,.02,W,48.07,.015,,
,,232.47,132.415,131.96,Q,132.87,Q,17 NOV 23,305,.01,W,.02,W,46.49,.015,,
,,225.47,127.425,126.97,Q,127.88,Q,17 NOV 23,310,.01,W,.02,N,44.87,.015,,
,,218.41,122.435,121.98,Q,122.89,Q,17 NOV 23,315,.01,W,.02,W,43.73,.015,,
,,211.59,117.455,117.00,Q,117.91,Q,17 NOV 23,320,.01,N,.02,Z,42.04,.015,,
,,204.36,112.465,112.01,Q,112.92,Q,17 NOV 23,325,.02,W,.03,W,43.94,.025,,
,,197.07,107.475,107.02,Q,107.93,Q,17 NOV 23,330,.02,W,.03,N,42.32,.025,,
,,189.99,102.495,102.04,Q,102.95,Q,17 NOV 23,335,.02,W,.03,I,40.56,.025,,
,,182.54,97.505,97.05,Q,97.96,Q,17 NOV 23,340,.02,I,.03,N,38.71,.025,,
,,175.15,92.520,92.07,Q,92.97,Q,17 NOV 23,345,.03,W,.04,X,39.22,.035,,
,,167.69,87.535,87.08,Q,87.99,Q,17 NOV 23,350,.03,W,.04,W,37.27,.035,,
,,160.13,82.550,82.10,Q,83.00,Q,17 NOV 23,355,.04,W,.05,W,37.01,.045,,
,,152.35,77.560,77.11,Q,78.01,Q,17 NOV 23,360,.05,W,.06,I,36.31,.055,,
,,144.62,72.575,72.13,Q,73.02,Q,17 NOV 23,365,.05,W,.06,N,34.18,.055,,
,,136.79,67.590,67.14,Q,68.04,Q,17 NOV 23,370,.06,W,.07,W,33.11,.065,,
,,128.98,62.610,62.16,Q,63.06,Q,17 NOV 23,375,.06,I,.07,N,30.86,.065,,
,,124.20,59.620,59.17,Q,60.07,Q,17 NOV 23,378,.07,W,.08,N,30.38,.075,,
,,121.05,57.630,57.18,Q,58.08,Q,17 NOV 23,380,.07,I,.08,N,29.44,.075,,
,,117.79,55.635,55.19,Q,56.08,Q,17 NOV 23,382,.08,W,.09,W,29.28,.085,,
,,114.51,53.640,53.19,Q,54.09,Q,17 NOV 23,384,.08,W,.09,N,28.31,.085,,
,,112.91,52.645,52.20,Q,53.09,Q,17 NOV 23,385,.08,I,.09,N,27.78,.085,,
,,110.71,51.620,51.55,I,51.69,I,17 NOV 23,386,.09,W,.10,W,28.01,.095,,
,,107.50,49.630,49.56,I,49.70,I,17 NOV 23,388,.09,W,.10,N,27.00,.095,,
,,104.27,47.640,47.57,I,47.71,I,17 NOV 23,390,.10,W,.11,W,26.59,.105,,
,,102.74,46.650,46.58,I,46.72,I,17 NOV 23,391,.10,W,.11,W,26.07,.105,,
,,101.02,45.650,45.58,I,45.72,I,17 NOV 23,392,.10,W,.11,N,25.55,.105,,
,,99.47,44.660,44.59,I,44.73,I,17 NOV 23,393,.10,I,.11,N,25.02,.105,,
,,97.74,43.660,43.59,I,43.73,I,17 NOV 23,394,.11,W,.12,W,25.04,.115,,
,,96.18,42.670,42.60,I,42.74,I,17 NOV 23,395,.11,W,.12,N,24.50,.115,,
,,94.43,41.670,41.60,I,41.74,I,17 NOV 23,396,.11,I,.12,N,23.96,.115,,
,,92.86,40.680,40.61,I,40.75,I,17 NOV 23,397,.12,W,.13,W,23.89,.125,,
,,91.10,39.680,39.61,I,39.75,I,17 NOV 23,398,.12,W,.13,N,23.36,.125,,
,,89.51,38.690,38.62,I,38.76,I,17 NOV 23,399,.13,N,.14,W,23.25,.135,,
,,87.82,37.695,37.63,I,37.76,I,17 NOV 23,400,.13,X,.14,N,22.69,.135,,
,,86.13,36.700,36.63,I,36.77,I,17 NOV 23,401,.13,I,.14,Q,22.12,.135,,
,,84.51,35.710,35.64,I,35.78,I,17 NOV 23,402,.14,W,.15,W,21.95,.145,,
,,82.81,34.715,34.65,I,34.78,I,17 NOV 23,403,.14,I,.15,Q,21.37,.145,,
,,81.09,33.720,33.65,I,33.79,I,17 NOV 23,404,.15,W,.16,W,21.17,.155,,
,,79.44,32.730,32.66,I,32.80,I,17 NOV 23,405,.15,W,.16,N,20.57,.155,,
,,77.71,31.735,31.67,I,31.80,I,17 NOV 23,406,.16,X,.17,Q,20.32,.165,,
,,76.04,30.745,30.68,I,30.81,I,17 NOV 23,407,.17,N,.18,W,20.04,.175,,
,,74.36,29.755,29.69,I,29.82,I,17 NOV 23,408,.18,W,.19,W,19.74,.185,,
,,72.67,28.765,28.70,I,28.83,I,17 NOV 23,409,.18,I,.19,N,19.11,.185,,
,,70.97,27.775,27.71,I,27.84,I,17 NOV 23,410,.20,Z,.21,W,19.05,.205,,
,,69.32,26.790,26.72,I,26.86,I,17 NOV 23,411,.20,I,.21,N,18.39,.205,,
,,67.65,25.805,25.74,I,25.87,I,17 NOV 23,412,.22,W,.23,W,18.26,.225,,
,,65.91,24.815,24.75,I,24.88,I,17 NOV 23,413,.23,W,.24,Q,17.83,.235,,
,,64.27,23.835,23.77,I,23.90,I,17 NOV 23,414,.25,W,.26,W,17.60,.255,,
,,62.62,22.855,22.79,I,22.92,I,17 NOV 23,415,.27,D,.28,W,17.33,.275,,
,,60.94,21.875,21.81,I,21.94,I,17 NOV 23,416,.29,W,.30,W,17.02,.295,,
,,59.36,20.905,20.84,I,20.97,I,17 NOV 23,417,.31,N,.32,W,16.66,.315,,
,,57.74,19.935,19.87,I,20.00,I,17 NOV 23,418,.34,D,.35,W,16.44,.345,,
,,56.05,18.960,18.89,I,19.03,I,17 NOV 23,419,.37,N,.38,I,16.17,.375,,
,,54.48,18.000,17.93,I,18.07,I,17 NOV 23,420,.41,D,.42,W,15.98,.415,,
,,52.97,17.050,16.99,I,17.11,I,17 NOV 23,421,.45,N,.46,D,15.73,.455,,
,,51.37,16.095,16.03,I,16.16,I,17 NOV 23,422,.50,W,.51,D,15.54,.505,,
,,49.95,15.165,15.11,I,15.22,I,17 NOV 23,423,.56,D,.57,D,15.39,.565,,
,,48.48,14.235,14.18,I,14.29,I,17 NOV 23,424,.63,W,.64,D,15.26,.635,,
,,47.02,13.315,13.26,Z,13.37,Z,17 NOV 23,425,.71,D,.72,D,15.13,.715,,
,,45.62,12.410,12.36,I,12.46,Z,17 NOV 23,426,.80,W,.81,W,15.00,.805,,
,,44.25,11.520,11.47,I,11.57,Z,17 NOV 23,427,.91,I,.92,W,14.93,.915,,
,,42.90,10.645,10.60,I,10.69,Z,17 NOV 23,428,1.04,W,1.05,W,14.89,1.045,,
,,41.62,9.795,9.76,Z,9.83,Z,17 NOV 23,429,1.18,W,1.20,W,14.83,1.190,,
,,40.37,8.965,8.93,T,9.00,Z,17 NOV 23,430,1.35,I,1.36,N,14.78,1.355,,
